from,to
7,8
16739,242
13,14
36,43
7,44
22,23
19,20
36,37
6,5
24,20
7,79
14172,20
0,84
7,8
24,20
7,18
14172,20
0,31
16,17
103,104
19,20
24,20
0,1
7,38
19,20
0,42
4,5
7,60
141,142
0,46
4,5
0,1
14172,20
6,5
4,5
24,20
7,79
19,20
0,42
454,229
16,17
16742,140
24,20
0,31
7,5566
36,43
7,44
0,1
13,14
4,5
32,15601
169,170
24,20
19,20
14172,20
16743,16744
7,18
36,43
76,77
82,83
101,102
7,15
16743,16744
169,170
16,17
663,58
169,170
14172,20
16745,1820
7,5566
13,14
4,5
169,282
16743,16744
19,20
16746,134
36,37
7,68
0,42
4,5
169,173
7,60
71,148
169,174
19,20
15939,126
305,126
301,126
125,126
15938,126
15939,126
125,126
15938,126
24,20
7,15
125,126
308,126
304,126
16109,126
305,126
11,16747
5392,126
15938,126
15939,126
301,126
125,126
308,126
304,126
16109,126
305,126
15938,126
15939,126
301,126
125,126
308,126
304,126
16109,126
305,126
15938,126
15939,126
301,126
308,126
304,126
16109,126
305,126
15938,126
15939,126
308,126
304,126
16109,126
15938,126
15939,126
16109,126
16109,126
16109,126
16109,126
16109,126
16743,16744
0,1
169,179
24,20
7,68
11,16748
0,35
14172,20
169,290
16743,16744
305,126
16109,126
16109,126
16109,126
19,20
7,40
13,14
4,5
0,31
36,43
16743,16744
0,1
7,79
13,14
24,20
16743,16744
14172,20
7,60
1636,229
6,5
16743,16744
2,16749
19,20
24,20
0,46
7,18
14172,20
0,84
24,20
2,16750
13,14
19,20
4,5
14172,20
11,16751
7,38
24,20
19,20
0,1
36,43
71,1058
24,20
11,16752
7,8
14172,20
11,16753
7,26
161,16754
460,229
7,5566
5637,146
14172,20
7,79
0,1
11,16755
16,17
36,43
36,37
7,68
11,16756
13,14
24,20
5637,140
7,40
663,211
24,20
13,14
5637,140
2,16757
0,46
7,18
71,655
11,16758
0,35
19,20
5637,140
36,37
6,5
7,26
16,17
4,5
19,20
0,31
14172,20
7,79
24,20
36,43
22,23
14172,20
4,5
36,37
7,8
13,14
7,40
76,77
101,102
99,23
0,31
100,23
11,16759
7,44
36,43
24,20
0,42
4,5
16,17
469,229
16,17
22,23
7,26
19,20
11,16760
7,5566
36,43
13,14
0,35
16761,166
4,5
11,16760
14172,20
0,84
13,14
32,15601
36,37
13,14
14172,20
7,38
24,20
19,20
0,21
11,16762
11,16762
14172,20
11,16763
1333,229
36,43
13,14
11,16764
4,5
36,37
14172,20
0,84
7,60
19,20
7,8
11,16765
24,20
0,1
6,5
19,20
14172,20
36,37
0,84
11,16766
7,8
22,23
24,20
99,23
100,23
19,20
1210,229
13,14
7,26
7,5566
474,4905
11,16767
36,37
7,40
7,8
24,20
16,17
24,20
7,60
14172,20
14172,20
7,26
4,5
13,14
7,18
36,43
14172,20
19,20
73,16768
7,60
73,16769
19,20
0,21
14172,20
4,5
73,16770
7,26
6,5
480,229
244,245
73,16771
16,17
24,20
244,391
0,21
13,14
15403,58
1353,229
14172,20
36,43
244,391
97,98
99,23
100,23
14172,20
4,5
7,60
14172,20
36,37
6,5
4,5
7,40
19,20
73,16772
7,5566
24,20
0,35
7,26
22,23
7,38
0,42
14172,20
24,20
7,79
13,14
0,1
73,16773
36,43
7,18
71,72
7,15
73,16774
24,20
7,60
36,37
24,20
16,17
73,16775
16776,256
4,5
36,43
16,17
24,20
7,15
14172,20
4,5
0,42
13,14
19,20
4,5
0,35
22,23
14172,20
19,20
7,26
24,20
4,5
0,31
6,5
7,40
0,84
16,17
19,20
7,79
36,43
7,15
13,14
4,5
16776,211
14172,20
19,20
4,5
7,60
0,1
22,23
16761,109
15403,146
14172,20
7,68
0,35
36,43
14172,20
492,229
7,26
19,20
15403,146
16,17
6,5
0,84
24,20
14172,20
7,18
19,20
496,229
13,14
19,20
4,5
7,5566
4,5
7,8
7,79
14172,20
7,38
4,5
16,17
36,37
14172,20
0,31
0,21
13,14
7,68
14172,20
13,14
7,18
1373,345
0,35
7,38
14172,20
100,23
97,98
19,20
71,147
99,23
24,20
0,42
36,37
14172,20
7,60
4,5
4,5
16,17
19,20
230,229
24,20
7,34
16777,58
13,14
7,8
24,20
4,5
13,14
7,79
1665,229
0,35
71,148
7,5566
14172,20
36,37
19,20
14172,20
0,21
115,116
7,68
36,43
16,17
7,38
24,20
0,35
6,5
22,23
13,14
7,18
115,116
36,43
7,8
4,5
500,229
0,1
7,34
115,116
36,37
76,77
101,102
0,21
7,60
16,17
7,15
24,20
100,23
99,23
7,26
4,5
234,229
0,84
13,14
4,5
0,21
19,20
14172,20
7,18
14172,20
4,5
7,38
115,116
0,1
7,44
235,229
24,20
0,21
7,68
16,17
0,42
13,14
7,26
0,46
6,5
0,84
7,44
24,20
7,60
13,14
7,18
0,42
115,116
7,26
14172,20
115,116
4,5
14172,20
19,20
36,37
7,15
24,20
16,17
115,116
4,5
14172,20
19,20
7,38
13,14
0,31
32,15601
7,26
36,37
7,34
4,5
99,23
36,43
24,20
0,42
7,5566
16,17
24,20
36,37
7,34
115,116
14172,20
22,23
506,229
19,20
115,116
14172,20
115,116
36,43
13,14
13,14
13,14
19,20
14172,20
7,68
4,5
0,21
7,15
24,20
36,43
4,5
7,38
16776,146
16,17
24,20
0,1
115,116
36,37
0,21
13,14
24,20
16776,146
36,43
7,38
0,31
13,14
0,1
1395,229
7,18
36,43
7,5566
16,17
97,98
99,23
19,20
100,23
22,23
0,1
115,116
13,14
7,60
13,14
115,116
4,5
36,43
0,84
14172,20
7,44
22,23
0,1
7,34
36,37
24,20
7,18
14172,20
7,15
0,46
24,20
16,17
7,40
16,17
0,35
115,116
7,26
13,14
19,20
119,120
15938,126
15939,126
311,312
15938,126
15939,126
7,18
36,43
13,14
6,5
0,84
14172,20
115,116
7,44
36,37
115,116
24,20
4,5
7,34
115,116
16,17
19,20
36,43
7,15
0,35
4,5
24,20
7,44
244,874
0,1
4,5
13,14
24,20
0,21
244,874
19,20
4,5
14172,20
7,40
7,38
244,1134
7,68
244,1134
36,37
4,5
244,1134
16,17
125,126
15938,126
308,126
16109,126
5392,126
19,20
4,5
0,31
7,38
13,14
76,77
101,102
36,37
16778,140
14172,20
19,20
24,20
0,42
7,34
0,31
6,5
16778,140
24,20
16,17
4,5
7,79
0,21
36,43
16778,146
7,5566
13,14
7,40
6341,58
7,38
16778,146
13,14
14172,20
0,1
36,37
14172,20
7,79
0,84
7,18
7,26
0,35
7,68
16,17
36,37
99,23
100,23
97,98
22,23
36,43
7,15
0,21
13,14
7,26
19,20
7,60
14172,20
22,23
36,37
7,5566
36,43
0,35
19,20
24,20
7,18
16779,211
24,20
4,5
19,20
14172,20
7,68
36,37
19,20
14172,20
13,14
7,15
4,5
36,43
24,20
7,38
141,142
0,35
13,14
0,84
6,5
7,60
7,79
4,5
6541,914
0,21
7,44
4,5
14172,20
19,20
0,84
7,60
13,14
32,15601
13,14
1025,1026
19,20
76,77
7,5566
24,20
101,102
0,21
14172,20
7,40
13,14
12738,1026
16780,16781
71,147
7,60
7,68
16,17
0,21
7,44
22,23
7,26
16,17
0,35
24,20
7,5566
13,14
0,46
16780,16781
19,20
14172,20
4,5
7,40
0,31
0,35
22,23
6,5
19,20
0,46
11,16782
7,68
19,20
14172,20
24,20
16780,16781
0,21
7,40
16,17
13,14
32,15601
7,8
24,20
19,20
36,37
7,60
0,42
13,14
14172,20
13,14
169,170
7,5566
0,46
169,170
0,21
4,5
7,38
2,16783
161,16784
7,79
169,170
11,16785
14172,20
7,60
2,16785
16,17
19,20
4,5
16780,16781
97,98
99,23
100,23
16,17
169,170
11,16786
169,170
14172,20
7,26
16787,146
4,5
0,1
7,18
16780,16781
13,14
169,173
7,79
4,5
24,20
7,15
19,20
301,126
5391,126
305,126
5392,126
125,126
5391,126
305,126
5392,126
7,34
169,383
169,179
0,1
304,126
305,126
15938,126
125,126
16109,126
15939,126
301,126
5391,126
308,126
5392,126
304,126
305,126
15938,126
125,126
16109,126
15939,126
301,126
5391,126
308,126
5392,126
304,126
305,126
15938,126
125,126
16109,126
15939,126
301,126
5391,126
308,126
5392,126
304,126
305,126
15938,126
16109,126
15939,126
5391,126
308,126
5392,126
304,126
15938,126
16109,126
15939,126
5391,126
308,126
5392,126
16109,126
16109,126
16109,126
16109,126
16109,126
11,16788
7,38
4,5
16,17
7,79
11,16789
36,37
169,858
7,68
2,16790
11,16791
22,23
0,46
0,35
19,20
16780,16781
0,1
14172,20
24,20
14172,20
36,37
7,60
16792,211
16780,16781
0,46
13,14
7,44
16792,146
3412,146
7,8
24,20
11,16793
0,42
7,15
16780,16781
36,43
0,21
24,20
0,35
19,20
16,17
11,16794
7,18
16,17
16780,16781
7,79
11,16795
13,14
24,20
4,5
7,68
13,14
24,20
7,34
16780,16781
4,5
11,16796
13,14
7,34
13405,1026
71,184
11,16797
16780,16781
36,37
16780,16781
7,60
36,43
0,21
7,15
16,17
16798,109
24,20
11,16799
7,38
11,16800
7,5566
7,79
0,42
12873,1026
13,14
4240,109
7,60
13,14
0,21
13,14
14477,146
0,35
0,1
19,20
16780,16781
24,20
1025,1026
7,18
12876,1026
36,37
7,40
14172,20
12877,1026
16,17
24,20
19,20
7,26
99,23
100,23
11,16801
16780,16781
7,8
24,20
4240,131
13,14
36,37
7,60
12878,1026
11,16802
24,20
7,26
1025,1026
16780,16781
0,42
7,5566
16,17
16780,16781
0,46
16,17
14172,20
19,20
24,20
7,68
7,26
14172,20
24,20
36,37
24,20
13,14
14172,20
16780,16781
7,60
7,68
19,20
0,1
14172,20
19,20
7,34
7,8
16780,16781
36,43
244,245
7,40
0,21
15938,126
304,126
308,126
15939,126
5391,126
305,126
5392,126
16109,126
125,126
301,126
15938,126
304,126
308,126
15939,126
5391,126
305,126
5392,126
16109,126
125,126
301,126
15938,126
304,126
308,126
15939,126
5391,126
5392,126
16109,126
16109,126
16109,126
16109,126
24,20
7,60
4,5
1052,58
7,68
16780,16781
0,1
4,5
13,14
73,16803
7,15
14172,20
1052,58
73,16804
100,23
97,98
19,20
99,23
4,5
16780,16781
22,23
24,20
19,20
24,20
7,34
0,42
7,15
16,17
14172,20
0,84
22,23
4,5
73,16805
13,14
14172,20
7,60
0,31
13,14
7,68
0,1
16780,16781
4,5
16806,131
24,20
73,16807
7,18
7,5566
16780,16781
14172,20
0,35
24,20
7,44
19,20
7,40
14172,20
4240,166
73,16808
16780,16781
7,5566
16780,16781
0,35
13,14
13,14
0,31
24,20
19,20
0,1
7,79
7,34
4,5
7,15
0,21
1227,1228
14045,146
7,44
7,38
16780,16781
24,20
16,17
4,5
7,18
97,98
100,23
99,23
16,17
0,42
308,126
304,126
308,126
304,126
24,20
19,20
13,14
16780,16781
0,84
0,31
4240,131
13,14
16780,16781
7,38
13,14
7,79
22,23
4,5
24,20
19,20
7,5566
14172,20
16780,16781
14172,20
7,60
4,5
16,17
0,46
36,43
14045,138
7,5566
332,333
16780,16781
32,15601
13,14
16109,126
304,126
301,126
15939,126
5391,126
13,14
7,60
14045,58
24,20
0,1
7,40
4,5
14172,20
16780,16781
0,31
16,17
24,20
14045,166
7,44
7,40
19,20
16780,16781
7,68
7,15
13,14
0,35
13,14
7,26
0,31
19,20
24,20
99,23
100,23
16780,16781
7,40
19,20
7,79
36,37
7,68
16,17
14172,20
24,20
4,5
0,21
19,20
6,5
0,1
24,20
7,79
36,37
4,5
32,15601
16780,16781
7,15
4240,58
19,20
15939,126
4,5
15938,126
16109,126
16109,126
15938,126
304,126
16780,16781
305,126
5392,126
15939,126
5391,126
308,126
125,126
16109,126
301,126
304,126
305,126
5392,126
5391,126
308,126
16109,126
7,60
16109,126
15939,126
305,126
5392,126
301,126
125,126
5391,126
304,126
15938,126
308,126
16109,126
15939,126
305,126
5392,126
301,126
125,126
5391,126
304,126
15938,126
308,126
16109,126
301,126
125,126
304,126
15938,126
308,126
16109,126
301,126
125,126
304,126
308,126
16109,126
301,126
125,126
304,126
308,126
16109,126
125,126
304,126
16109,126
304,126
16109,126
304,126
16109,126
16109,126
16109,126
16109,126
16109,126
16109,126
16109,126
16109,126
14172,20
305,126
5391,126
305,126
5391,126
305,126
5391,126
5391,126
0,46
4,5
0,42
7,18
24,20
19,20
14172,20
36,43
6,5
7,8
4,5
19,20
7,5566
13,14
7,38
24,20
0,35
14172,20
24,20
14172,20
4,5
36,43
7,8
0,46
24,20
7,68
16809,211
19,20
14172,20
7,26
32,15601
13,14
13,14
36,37
7,34
0,46
14172,20
7,5566
24,20
22,23
14172,20
0,35
19,20
7,38
7,40
0,1
7,79
4,5
24,20
7,8
1227,1228
19,20
0,84
7,18
14172,20
0,31
14172,20
24,20
7,44
7,26
12848,347
0,1
13,14
36,43
7,8
19,20
19,20
7,68
24,20
7,26
7,60
0,21
4,5
16,17
36,37
7,5566
19,20
14172,20
16810,211
7,15
32,15601
7,26
13,14
16810,146
12737,347
6691,775
19,20
7,79
36,37
14172,20
100,23
97,98
7,8
12737,347
12738,347
0,35
12738,347
12737,347
36,43
7,60
24,20
0,1
24,20
7,5566
12738,347
13405,347
0,31
7,15
13,14
7,34
19,20
36,43
4,5
14172,20
14172,20
7,18
7,8
0,31
19,20
24,20
7,60
14172,20
36,43
7,40
36,37
0,84
24,20
4,5
7,38
24,20
12874,347
12874,347
7,26
12874,347
24,20
0,21
805,824
19,20
14172,20
805,2150
805,2151
301,126
15938,126
304,126
125,126
5391,126
16109,126
308,126
5392,126
15939,126
305,126
301,126
15938,126
304,126
5391,126
16109,126
308,126
5392,126
15939,126
16109,126
16109,126
805,825
0,1
805,826
7,40
12873,347
19,20
805,2154
76,77
4,5
7,8
805,811
304,126
15938,126
308,126
16109,126
15939,126
305,126
12875,347
5392,126
301,126
125,126
5391,126
304,126
15938,126
308,126
16109,126
15939,126
305,126
5392,126
301,126
125,126
5391,126
304,126
15938,126
308,126
16109,126
15939,126
305,126
5392,126
301,126
125,126
5391,126
304,126
15938,126
308,126
16109,126
15939,126
305,126
5392,126
5391,126
304,126
15938,126
308,126
16109,126
15939,126
5392,126
5391,126
16109,126
16109,126
16109,126
16109,126
16109,126
19,20
805,828
0,31
16811,211
0,35
7,34
36,43
12875,347
0,84
7,40
4,5
13,14
12876,347
24,20
12876,347
14172,20
7,38
36,43
1870,14635
7,5566
16811,146
3190,795
7,18
14172,20
4,5
24,20
7,68
19,20
7,44
32,15601
14172,20
36,37
0,31
7,26
7,60
24,20
7,40
12878,347
244,245
7,8
7,26
14172,20
244,245
24,20
7,60
0,1
4,5
12878,347
7,44
12740,347
13,14
14172,20
6449,58
0,35
4,5
0,84
19,20
7,60
12873,347
16,17
7,40
24,20
19,20
14172,20
1870,9594
6449,1385
0,35
32,15601
36,43
6449,58
4,5
13,14
7,15
36,37
14172,20
0,46
7,8
0,84
16,17
4548,134
7,40
36,37
13,14
1870,58
4,5
24,20
19,20
7,8
14172,20
0,35
19,20
7,79
0,1
13,14
24,20
19,20
7,15
14172,20
19,20
0,21
14172,20
24,20
0,84
4,5
19,20
100,23
99,23
13,14
32,15601
0,42
13,14
0,84
0,1
22,23
7,15
24,20
19,20
14172,20
12512,13350
0,21
7,60
14172,20
19,20
14172,20
16,17
7,5566
4,5
14172,20
19,20
7,44
13,14
7,38
4,5
1870,58
0,46
13,14
141,142
0,21
4,5
71,355
0,1
7,18
4,5
36,37
7,26
16,17
0,21
24,20
12737,13350
0,84
13,14
19,20
7,34
24,20
4,5
19,20
14172,20
76,77
3102,58
7,38
19,20
15501,109
125,126
805,824
15939,126
301,126
4,5
5391,126
308,126
5392,126
805,2151
304,126
305,126
15938,126
125,126
16109,126
15939,126
5391,126
308,126
5392,126
304,126
15938,126
125,126
16109,126
805,825
16812,16813
7,26
36,43
71,147
99,23
100,23
805,826
14172,20
19,20
805,809
0,84
805,810
4,5
7,34
24,20
15501,198
36,37
16812,16813
16,17
0,31
7,38
36,43
24,20
7,15
0,1
82,83
7,34
13,14
4,5
24,20
1870,795
7,26
12843,4564
6449,58
19,20
0,42
12737,4564
0,1
7,5566
16,17
19,20
4,5
36,37
14172,20
0,31
13,14
11,16814
7,68
36,43
24,20
14172,20
11,16815
16812,16813
14172,20
11,16816
16817,223
16812,16813
11,16818
12877,4564
0,21
71,360
7,40
24,20
16812,16813
36,43
2,16819
0,1
14053,211
11,16820
16,17
16,17
7,38
16812,16813
99,23
0,35
100,23
97,98
11,16821
36,37
13,14
16817,223
19,20
0,31
14172,20
36,43
12512,4564
13,14
7,68
6,5
0,1
2,16822
6449,58
19,20
4,5
14172,20
19,20
16812,16813
0,21
4,5
7,5566
36,43
14172,20
16,17
7,79
13,14
32,1945
103,104
7,44
7,40
2,16823
32,323
169,170
7,15
32,15601
4,5
16817,223
169,170
2,16824
16812,16813
0,31
24,20
7,26
169,170
71,655
169,170
7,38
11,16825
32,328
14172,20
169,170
36,37
0,42
169,170
16812,16813
0,84
169,282
36,43
7,60
169,172
11,16826
13,14
7,38
13,14
11,16827
169,286
169,383
16812,16813
7,5566
304,126
301,126
308,126
11,16828
304,126
308,126
304,126
308,126
304,126
308,126
304,126
308,126
16817,94
169,179
19,20
101,102
76,77
0,1
100,23
169,290
16812,16813
4,5
24,20
7,5566
11,16829
16,17
7,26
36,43
11,16829
19,20
32,1945
7,68
14172,20
16817,223
0,21
13,14
32,323
11,16830
14172,20
24,20
934,58
0,42
7,60
19,20
36,43
11,16831
14172,20
11,16832
934,58
14172,20
11,16832
16812,16813
4,5
36,37
19,20
0,46
11,16833
7,15
103,104
4,5
13,14
7,26
13,14
7,38
4,5
11,16834
24,20
16812,16813
0,21
0,42
11,16835
4,5
36,43
14172,20
16812,16813
19,20
16,17
7,40
0,35
19,20
24,20
14172,20
0,21
11,16836
14172,20
7,5566
4,5
32,1945
0,42
7,60
15938,126
301,126
308,126
5392,126
15939,126
5391,126
125,126
16109,126
304,126
305,126
15938,126
301,126
308,126
5392,126
15939,126
5391,126
125,126
16109,126
304,126
305,126
15938,126
308,126
5392,126
15939,126
5391,126
16109,126
304,126
16109,126
16109,126
16109,126
36,43
7,79
24,20
32,323
13,14
7,68
19,20
11,16837
32,15601
7,40
16812,16813
4,5
0,46
16812,16813
11,16838
0,1
7,8
11,16839
16,17
16,17
7,40
11,16839
0,35
19,20
14172,20
7,18
4,5
0,84
13,14
16812,16813
73,16840
7,38
19,20
16841,58
24,20
14172,20
7,5566
0,46
16812,16813
14172,20
0,1
16812,16813
7,79
19,20
244,245
7,38
15501,109
244,245
73,16842
13,14
7,18
4,5
0,46
15501,198
13,14
32,323
36,43
7,60
24,20
7,26
36,37
4,5
19,20
7,40
16812,16813
14172,20
36,43
19,20
0,1
24,20
0,42
4,5
7,60
73,16843
16,17
7,26
16812,16813
7,15
13,14
76,77
101,102
4,5
7,44
7,26
24,20
16812,16813
73,16844
36,37
73,16845
7,18
0,84
16,17
36,43
16,17
7,44
73,16846
14172,20
19,20
19,20
16812,16813
6,5
24,20
7,26
0,21
7,34
16812,16813
313,314
19,20
24,20
73,16847
0,35
7,40
13,14
7,79
73,16848
73,16848
14172,20
13606,114
0,42
4,5
7,38
19,20
4,5
0,46
16,17
16,17
99,23
97,98
16812,16813
24,20
1024,146
0,42
7,5566
13,14
16812,16813
4,5
7,34
13,14
36,37
0,35
36,43
19,20
22,23
14172,20
7,44
24,20
4,5
19,20
16812,16813
7,68
4,5
16812,16813
16,17
24,20
19,20
16,17
0,84
19,20
7,18
36,43
7,44
4,5
47,48
24,20
0,42
6,5
13,14
7,26
4,5
22,23
36,43
7,18
24,20
7,60
4,5
14172,20
16817,58
7,8
24,20
16812,16813
16,17
36,37
13,14
19,20
14172,20
7,15
7,8
13,14
4,5
16812,16813
71,147
100,23
99,23
97,98
7,34
19,20
16817,58
36,37
7,18
36,43
4,5
24,20
16812,16813
7,44
7,5566
4,5
0,42
7,38
16812,16813
22,23
36,37
0,1
7,18
32,15601
24,20
13,14
7,79
16812,16813
24,20
13,14
0,42
19,20
14172,20
7,8
22,23
19,20
0,21
71,148
7,68
24,20
7,79
16812,16813
19,20
19,20
0,42
16,17
14172,20
19,20
16812,16813
36,37
0,1
7,40
13,14
36,43
7,15
7,44
4,5
14172,20
0,1
24,20
16812,16813
4,5
36,43
7,79
16849,58
16,17
100,23
5391,126
304,126
19,20
308,126
16109,126
305,126
5392,126
301,126
125,126
5391,126
304,126
308,126
16109,126
305,126
5392,126
301,126
125,126
5391,126
304,126
15938,126
308,126
16109,126
15939,126
305,126
5392,126
301,126
125,126
5391,126
304,126
15938,126
308,126
16109,126
15939,126
5392,126
125,126
5391,126
304,126
15938,126
308,126
16109,126
15939,126
5392,126
16109,126
16109,126
16109,126
16109,126
16109,126
99,23
16812,16813
0,35
13,14
7,38
13,14
7,34
14053,211
0,31
7,34
19,20
24,20
4,5
7,44
36,37
7,34
24,20
0,31
16,17
7,5566
4745,58
7,38
14172,20
13,14
24,20
7,79
76,77
36,43
101,102
7,18
862,863
0,21
19,20
7,60
0,46
16,17
24,20
4,5
14172,20
16,17
0,31
14172,20
7,5566
19,20
36,37
0,46
7,15
7,34
0,31
7,5566
24,20
7,8
7,44
0,35
7,79
22,23
7,68
13,14
13,14
7,5566
19,20
19,20
24,20
0,1
7,15
14172,20
16850,58
304,126
305,126
15938,126
125,126
15939,126
5391,126
308,126
5392,126
304,126
15938,126
125,126
15939,126
5391,126
308,126
5392,126
304,126
15938,126
15939,126
5391,126
308,126
5392,126
16850,58
7,5566
0,84
19,20
7,40
16,17
32,15601
13,14
7,68
0,31
7,5566
7,26
7,60
22,23
24,20
0,1
19,20
24,20
4,5
7,15
36,43
0,46
19,20
7,38
19,20
7,5566
24,20
0,35
16,17
0,1
14172,20
36,43
0,46
4,5
7,38
13,14
24,20
0,31
19,20
7,79
0,46
7,18
0,21
16,17
24,20
19,20
24,20
4,5
13,14
7,79
16849,58
14172,20
6,5
36,43
7,68
13,14
7,18
0,31
19,20
4,5
14172,20
4,5
0,1
24,20
16,17
7,8
7,44
19,20
4,5
0,31
15939,126
301,126
5391,126
308,126
5392,126
304,126
305,126
15938,126
125,126
16109,126
15939,126
301,126
5391,126
308,126
5392,126
304,126
305,126
15938,126
125,126
16109,126
15939,126
301,126
5391,126
308,126
5392,126
304,126
305,126
15938,126
125,126
16109,126
15939,126
5391,126
308,126
5392,126
304,126
15938,126
125,126
16109,126
15939,126
5391,126
308,126
5392,126
304,126
15938,126
16109,126
16109,126
16109,126
16109,126
16109,126
16109,126
0,35
4,5
115,116
13,14
36,43
5674,178
14172,20
19,20
7,38
13,14
0,84
305,126
5391,126
304,126
301,126
308,126
7,44
5392,126
15938,126
15939,126
16109,126
125,126
5391,126
304,126
301,126
308,126
5392,126
15938,126
15939,126
16109,126
16109,126
16109,126
19,20
7,40
24,20
36,37
5674,5034
4,5
14172,20
0,1
24,20
7,26
16,17
16,17
22,23
4,5
19,20
24,20
7,79
101,102
13,14
36,37
0,35
7,60
13,14
0,1
19,20
0,21
14172,20
4,5
7,15
6,5
14172,20
0,35
19,20
7,60
0,1
16851,136
19,20
0,46
13,14
7,5566
14172,20
19,20
13,14
0,35
24,20
7,34
19,20
0,42
14172,20
7,18
7,44
4,5
24,20
7,79
16,17
4,5
0,1
97,98
36,43
7,60
100,23
0,21
8095,8096
125,126
7,8
16109,126
304,126
308,126
301,126
15939,126
305,126
15938,126
1894,178
5391,126
5392,126
125,126
16109,126
304,126
308,126
301,126
15939,126
305,126
15938,126
5391,126
5392,126
125,126
16109,126
304,126
308,126
301,126
15939,126
305,126
15938,126
5391,126
16109,126
304,126
308,126
15939,126
305,126
15938,126
5391,126
16109,126
304,126
308,126
15939,126
15938,126
5391,126
16109,126
16109,126
16109,126
935,936
8095,8096
0,84
1894,178
32,15601
15938,126
16109,126
308,126
5391,126
304,126
15939,126
301,126
125,126
305,126
5392,126
15938,126
16109,126
308,126
5391,126
304,126
15939,126
301,126
125,126
305,126
5392,126
15938,126
16109,126
308,126
5391,126
304,126
15939,126
301,126
125,126
305,126
5392,126
15938,126
16109,126
308,126
5391,126
304,126
15939,126
125,126
5392,126
15938,126
16109,126
308,126
5391,126
304,126
15939,126
5392,126
16109,126
16109,126
16109,126
16109,126
16109,126
4,5
13,14
24,20
301,126
304,126
7,15
125,126
15938,126
308,126
5391,126
16109,126
15939,126
305,126
5392,126
301,126
304,126
125,126
15938,126
308,126
5391,126
16109,126
15939,126
305,126
5392,126
301,126
304,126
125,126
15938,126
308,126
5391,126
16109,126
15939,126
305,126
5392,126
301,126
304,126
15938,126
308,126
5391,126
16109,126
15939,126
5392,126
304,126
15938,126
308,126
5391,126
16109,126
15939,126
5392,126
16109,126
16109,126
16109,126
16109,126
14172,20
935,937
16109,126
7,34
8095,8096
36,37
22,23
3507,3508
1894,178
16852,298
7,18
1894,178
123,7821
299,300
304,126
301,126
5392,126
308,126
305,126
16109,126
125,126
5391,126
304,126
301,126
5392,126
308,126
305,126
16109,126
125,126
5391,126
304,126
301,126
5392,126
308,126
15939,126
305,126
16109,126
125,126
15938,126
5391,126
304,126
301,126
5392,126
308,126
15939,126
305,126
16109,126
125,126
15938,126
5391,126
304,126
301,126
5392,126
308,126
15939,126
305,126
16109,126
125,126
15938,126
5391,126
304,126
5392,126
308,126
302,300
15939,126
16109,126
125,126
15938,126
5391,126
304,126
5392,126
308,126
15939,126
16109,126
15938,126
5391,126
304,126
5392,126
308,126
15939,126
16109,126
15938,126
5391,126
16109,126
16109,126
16109,126
16109,126
16109,126
16109,126
16109,126
16109,126
308,126
304,126
308,126
304,126
308,126
304,126
308,126
304,126
308,126
304,126
304,126
305,126
5391,126
101,102
301,126
308,126
5392,126
4,5
125,126
304,126
305,126
5391,126
301,126
308,126
5392,126
125,126
304,126
305,126
5391,126
301,126
308,126
5392,126
125,126
304,126
5391,126
301,126
308,126
5392,126
304,126
5391,126
308,126
5392,126
7,44
119,120
24,20
0,31
1894,178
7,79
14172,20
103,104
1894,178
941,942
14172,20
7,60
16853,298
